task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
177	36/725f87	3935965	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_VIZ_POS (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze.viz_pos)	COMPLETED	0	2024-04-04 15:58:58.256	528ms	448ms	98.4%	27.6 MB	57.8 MB	5.2 MB	59.9 KB
174	b2/f81c81	3936006	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_VIZ_UNCALLED (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze.viz_uncalled)	COMPLETED	0	2024-04-04 15:58:58.262	557ms	499ms	102.7%	27.8 MB	57.8 MB	5.2 MB	44.9 KB
160	e2/0d3ca4	3934881	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:58:57.962	12s	11.9s	586.5%	61.8 MB	225.3 MB	4.3 MB	20.1 MB
180	a6/2d287d	3938427	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:59:09.954	181ms	110ms	995.6%	20.1 MB	430.1 MB	4.5 MB	23.3 KB
171	77/998dca	3935954	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_LAYOUT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze)	COMPLETED	0	2024-04-04 15:58:58.253	12s	11.9s	589.0%	63.2 MB	227.4 MB	5.3 MB	20.2 MB
182	b1/46eef9	3938783	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_DRAW_HEIGHT (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze)	COMPLETED	0	2024-04-04 15:59:10.261	281ms	214ms	2028.7%	17 MB	426.1 MB	5.5 MB	7.9 KB
181	9e/e84986	3938784	NFCORE_PANGENOME:PANGENOME:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.squeeze)	COMPLETED	0	2024-04-04 15:59:10.263	424ms	351ms	1647.5%	30.4 MB	444.1 MB	5.5 MB	241.6 KB
179	8a/8247b5	3938428	NFCORE_PANGENOME:PANGENOME:PGGB:ODGI_QC:ODGI_DRAW_MULTIQC (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0.gfaffix)	COMPLETED	0	2024-04-04 15:59:09.958	1s	945ms	350.7%	77.1 MB	120.3 MB	4.5 MB	3.2 MB
183	3c/74141a	3939169	NFCORE_PANGENOME:PANGENOME:MULTIQC_COMMUNITY (lumpy_2_skin_2_disease_2_virus_2_2_.fasta.gz.community.0)	COMPLETED	0	2024-04-04 15:59:10.980	4.7s	4.5s	277.7%	121.8 MB	2.4 GB	828.9 MB	7 MB
184	b5/c2c6ce	3939176	NFCORE_PANGENOME:PANGENOME:MULTIQC	COMPLETED	0	2024-04-04 15:59:10.996	4.7s	4.6s	219.8%	113.1 MB	2.4 GB	762.9 MB	3 MB
